optionsetid,optionvalue,,sort_order
2,B368 Other specified superficial mycoses,,615
2,"B369 Superficial mycosis, unspecified",,616
2,B37 Candidiasis,,617
2,B370 Candidal stomatitis,,618
2,B371 Pulmonary candidiasis,,619
2,B372 Candidiasis of skin and nail,,620
2,B373 Candidiasis of vulva and vagina,,621
2,B374 Candidiasis of other urogenital sites,,622
2,B375 Candidal meningitis,,623
2,B376 Candidal endocarditis,,624
2,B377 Candidal septicaemia,,625
2,B378 Candidiasis of other sites,,626
2,"B379 Candidiasis, unspecified",,627
2,B38 Coccidioidomycosis,,628
2,B380 Acute pulmonary coccidioidomycosis,,629
2,B381 Chronic pulmonary coccidioidomycosis,,630
2,"B382 Pulmonary coccidioidomycosis, unspecified",,631
2,B383 Cutaneous coccidioidomycosis,,632
2,B384 Coccidioidomycosis meningitis,,633
2,B387 Disseminated coccidioidomycosis,,634
2,B388 Other forms of coccidioidomycosis,,635
2,"B389 Coccidioidomycosis, unspecified",,636
2,B39 Histoplasmosis,,637
2,B390 Acute pulmonary histoplasmosis capsulati,,638
2,B391 Chronic pulmonary histoplasmosis capsulati,,639
2,"B392 Pulmonary histoplasmosis capsulati, unspecified",,640
2,B393 Disseminated histoplasmosis capsulati,,641
2,"B394 Histoplasmosis capsulati, unspecified",,642
2,B395 Histoplasmosis duboisii,,643
2,"B399 Histoplasmosis, unspecified",,644
2,B40 Blastomycosis,,645
2,B400 Acute pulmonary blastomycosis,,646
2,B401 Chronic pulmonary blastomycosis,,647
2,"B402 Pulmonary blastomycosis, unspecified",,648
2,B403 Cutaneous blastomycosis,,649
2,B407 Disseminated blastomycosis,,650
2,B408 Other forms of blastomycosis,,651
2,"B409 Blastomycosis, unspecified",,652
2,B41 Paracoccidioidomycosis,,653
2,B410 Pulmonary paracoccidioidomycosis,,654
2,B417 Disseminated paracoccidioidomycosis,,655
2,B418 Other forms of paracoccidioidomycosis,,656
2,"B419 Paracoccidioidomycosis, unspecified",,657
2,B42 Sporotrichosis,,658
2,B420 Pulmonary sporotrichosis,,659
2,B421 Lymphocutaneous sporotrichosis,,660
2,B427 Disseminated sporotrichosis,,661
2,B428 Other forms of sporotrichosis,,662
2,"B429 Sporotrichosis, unspecified",,663
2,B43 Chromomycosis and phaeomycotic abscess,,664
2,B430 Cutaneous chromomycosis,,665
2,B431 Phaeomycotic brain abscess,,666
2,B432 Subcutaneous phaeomycotic abscess and cyst,,667
2,B438 Other forms of chromomycosis,,668
2,"B439 Chromomycosis, unspecified",,669
2,B44 Aspergillosis,,670
2,B440 Invasive pulmonary aspergillosis,,671
2,B441 Other pulmonary aspergillosis,,672
2,B442 Tonsillar aspergillosis,,673
2,B447 Disseminated aspergillosis,,674
2,B448 Other forms of aspergillosis,,675
2,"B449 Aspergillosis, unspecified",,676
2,B45 Cryptococcosis,,677
2,B450 Pulmonary cryptococcosis,,678
2,B451 Cerebral cryptococcosis,,679
2,B452 Cutaneous cryptococcosis,,680
2,B453 Osseous cryptococcosis,,681
2,B457 Disseminated cryptococcosis,,682
2,B458 Other forms of cryptococcosis,,683
2,"B459 Cryptococcosis, unspecified",,684
2,B46 Zygomycosis,,685
2,B460 Pulmonary mucormycosis,,686
2,B461 Rhinocerebral mucormycosis,,687
2,B462 Gastrointestinal mucormycosis,,688
2,B50 Plasmodium falciparum malaria,,689
2,B500 Plasmodium falciparum malaria with cerebral complications,,690
2,B508 Other severe and complicated Plasmodium falciparum malaria,,691
2,"B509 Plasmodium falciparum malaria, unspecified",,692
2,B51 Plasmodium vivax malaria,,693
2,B510 Plasmodium vivax malaria with rupture of spleen,,694
2,B518 Plasmodium vivax malaria with other complications,,695
2,B519 Plasmodium vivax malaria without complication,,696
2,B52 Plasmodium malariae malaria,,697
2,B520 Plasmodium malariae malaria with nephropathy,,698
2,B528 Plasmodium malariae malaria with other complications,,699
2,B529 Plasmodium malariae malaria without complication,,700
2,B53 Other parasitologically confirmed malaria,,701
2,B530 Plasmodium ovale malaria,,702
2,B531 Malaria due to simian plasmodia,,703
2,"B538 Other parasitologically confirmed malaria, NEC",,704
2,B54 Unspecified malaria,,705
2,B55 Leishmaniasis,,706
2,B550 Visceral leishmaniasis,,707
2,B551 Cutaneous leishmaniasis,,708
2,B552 Mucocutaneous leishmaniasis,,709
2,"B559 Leishmaniasis, unspecified",,710
2,B56 African trypanosomiasis,,711
2,B560 Gambiense trypanosomiasis,,712
2,B561 Rhodesiense trypanosomiasis,,713
2,"B569 African trypanosomiasis, unspecified",,714
2,B57 Chagas disease,,715
2,B570 Acute Chagas disease with heart involvement,,716
2,B571 Acute Chagas disease without heart involvement,,717
2,B572 Chagas disease (chronic) with heart involvement,,718
2,B573 Chagas disease (chronic) with digestive system involvement,,719
2,B574 Chagas disease (chronic) with nervous system involvement,,720
2,B575 Chagas disease (chronic) with other organ involvement,,721
2,B58 Toxoplasmosis,,722
2,B580 Toxoplasma oculopathy,,723
2,B581 Toxoplasma hepatitis,,724
2,B582 Toxoplasma meningoencephalitis,,725
2,B583 Pulmonary toxoplasmosis,,726
2,B588 Toxoplasmosis with other organ involvement,,727
2,B59 Pneumocystosis,,729
2,"B60 Other protozoal diseases, NEC",,730
2,B600 Babesiosis,,731
2,B601 Acanthamoebiasis,,732
2,B602 Naegleriasis,,733
2,B608 Other specified protozoal diseases,,734
2,B64 Unspecified protozoal disease,,735
2,B65 Schistosomiasis [bilharziasis],,736
2,B650 Schistosomiasis due to Schistosoma haematobium [urinary schistosomiasis],,737
2,B651 Schistosomiasis due to Schistosoma mansoni [intestinal schistosomiasis],,738
2,B652 Schistosomiasis due to Schistosoma japonicum,,739
2,B653 Cercarial dermatitis,,740
2,B658 Other schistosomiases,,741
2,"B659 Schistosomiasis, unspecified",,742
2,B66 Other fluke infections,,743
2,B660 Opisthorchiasis,,744
2,B661 Clonorchiasis,,745
2,B662 Dicrocoeliasis,,746
2,B663 Fascioliasis,,747
2,B664 Paragonimiasis,,748
2,B665 Fasciolopsiasis,,749
2,B668 Other specified fluke infections,,750
2,"B669 Fluke infection, unspecified",,751
2,B67 Echinococcosis,,752
2,B670 Echinococcus granulosus infection of liver,,753
2,B671 Echinococcus granulosus infection of lung,,754
2,B672 Echinococcus granulosus infection of bone,,755
2,"B673 Echinococcus granulosus infection, other and multiple sites",,756
2,"B674 Echinococcus granulosus infection, unspecified",,757
2,B675 Echinococcus multilocularis infection of liver,,758
2,"B676 Echinococcus multilocularis infection, other and multiple sites",,759
2,"B677 Echinococcus multilocularis infection, unspecified",,760
2,"B678 Echinococcosis, unspecified, of liver",,761
2,"B679 Echinococcosis, other and unspecified",,762
2,B68 Taeniasis,,763
2,B680 Taenia solium taeniasis,,764
2,B681 Taenia saginata taeniasis,,765
2,"B689 Taeniasis, unspecified",,766
2,B69 Cysticercosis,,767
2,B690 Cysticercosis of central nervous system,,768
2,B691 Cysticercosis of eye,,769
2,B698 Cysticercosis of other sites,,770
2,"B699 Cysticercosis, unspecified",,771
2,B70 Diphyllobothriasis and sparganosis,,772
2,B700 Diphyllobothriasis,,773
2,B701 Sparganosis,,774
2,B71 Other cestode infections,,775
2,B710 Hymenolepiasis,,776
2,B711 Dipylidiasis,,777
2,B718 Other specified cestode infections,,778
2,"B719 Cestode infection, unspecified",,779
2,B72 Dracunculiasis,,780
2,B73 Onchocerciasis,,781
2,B74 Filariasis,,782
2,B740 Filariasis due to Wuchereria bancrofti,,783
2,B741 Filariasis due to Brugia malayi,,784
2,B742 Filariasis due to Brugia timori,,785
2,B743 Loiasis,,786
2,B744 Mansonelliasis,,787
2,B748 Other filariases,,788
2,"B749 Filariasis, unspecified",,789
2,B75 Trichinellosis,,790
2,B76 Hookworm diseases,,791
2,B760 Ancylostomiasis,,792
2,B761 Necatoriasis,,793
2,B768 Other hookworm diseases,,794
2,"B769 Hookworm disease, unspecified",,795
2,B77 Ascariasis,,796
2,B770 Ascariasis with intestinal complications,,797
2,B778 Ascariasis with other complications,,798
2,"B779 Ascariasis, unspecified",,799
2,B78 Strongyloidiasis,,800
2,B780 Intestinal strongyloidiasis,,801
2,B781 Cutaneous strongyloidiasis,,802
2,B787 Disseminated strongyloidiasis,,803
2,"B789 Strongyloidiasis, unspecified",,804
2,B79 Trichuriasis,,805
2,B80 Enterobiasis,,806
2,"B81 Other intestinal helminthiases, NEC",,807
2,B810 Anisakiasis,,808
2,B811 Intestinal capillariasis,,809
2,B812 Trichostrongyliasis,,810
2,B813 Intestinal angiostrongyliasis,,811
2,B814 Mixed intestinal helminthiases,,812
2,B818 Other specified intestinal helminthiases,,813
2,B82 Unspecified intestinal parasitism,,814
2,"B820 Intestinal helminthiasis, unspecified",,815
2,"B829 Intestinal parasitism, unspecified",,816
2,B83 Other helminthiases,,817
2,B830 Visceral larva migrans,,818
2,B831 Gnathostomiasis,,819
2,B832 Angiostrongyliasis due to Parastrongylus cantonensis,,820
2,B833 Syngamiasis,,821
2,B834 Internal hirudiniasis,,822
2,B838 Other specified helminthiases,,823
2,"B839 Helminthiasis, unspecified",,824
2,B85 Pediculosis and phthiriasis,,825
2,B850 Pediculosis due to Pediculus humanus capitis,,826
2,B851 Pediculosis due to Pediculus humanus corporis,,827
2,"B852 Pediculosis, unspecified",,828
2,B853 Phthiriasis,,829
2,B854 Mixed pediculosis and phthiriasis,,830
2,B86 Scabies,,831
2,B87 Myiasis,,832
2,B870 Cutaneous myiasis,,833
2,B871 Wound myiasis,,834
2,B872 Ocular myiasis,,835
2,B873 Nasopharyngeal myiasis,,836
2,B874 Aural myiasis,,837
2,B878 Myiasis of other sites,,838
2,"B879 Myiasis, unspecified",,839
2,B88 Other infestations,,840
2,B880 Other acariasis,,841
2,B881 Tungiasis [sandflea infestation],,842
2,B882 Other arthropod infestations,,843
2,B883 External hirudiniasis,,844
2,B888 Other specified infestations,,845
2,"B889 Infestation, unspecified",,846
2,B89 Unspecified parasitic disease,,847
2,B90 Sequelae of tuberculosis,,848
2,B900 Sequelae of central nervous system tuberculosis,,849
2,B901 Sequelae of genitourinary tuberculosis,,850
2,B902 Sequelae of tuberculosis of bones and joints,,851
2,B908 Sequelae of tuberculosis of other organs,,852
2,B909 Sequelae of respiratory and unspecified tuberculosis,,853
2,B91 Sequelae of poliomyelitis,,854
2,B92 Sequelae of leprosy,,855
2,B94 Sequelae of other and unspecified infectious and parasitic diseases,,856
2,B940 Sequelae of trachoma,,857
2,B941 Sequelae of viral encephalitis,,858
2,B942 Sequelae of viral hepatitis,,859
2,B948 Sequelae of other specified infectious and parasitic diseases,,860
2,B949 Sequelae of unspecified infectious or parasitic disease,,861
2,B95 Streptococcus and staphylococcus as the cause of diseases classified to other chapters,,862
2,"B950 Streptococcus, group A, as the cause of diseases classified to other chapters",,863
2,"B951 Streptococcus, group B, as the cause of diseases classified to other chapters",,864
2,"B952 Streptococcus, group D, as the cause of diseases classified to other chapters",,865
2,B953 Streptococcus pneumoniae as the cause of diseases classified to other chapters,,866
2,B954 Other streptococcus as the cause of diseases classified to other chapters,,867
2,B955 Unspecified streptococcus as the cause of diseases classified to other chapters,,868
2,B956 Staphylococcus aureus as the cause of diseases classified to other chapters,,869
2,B957 Other staphylococcus as the cause of diseases classified to other chapters,,870
2,B958 Unspecified staphylococcus as the cause of diseases classified to other chapters,,871
2,B96 Other bacterial agents as the cause of diseases classified to other chapters,,872
2,B960 Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified to other chapters,,873
2,B961 Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified to other chapters,,874
2,B962 Escherichia coli [E. coli] as the cause of diseases classified to other chapters,,875
2,B963 Haemophilus influenzae [H. influenzae] as the cause of diseases classified to other chapters,,876
2,B964 Proteus (mirabilis)(morganii) as the cause of diseases classified to other chapters,,877
2,B965 Pseudomonas (aeruginosa)(mallei)(pseudomallei) as the cause of diseases classified to other chapters,,878
2,B966 Bacillus fragilis [B. fragilis] as the cause of diseases classified to other chapters,,879
2,B967 Clostridium perfringens [C. perfringens] as the cause of diseases classified to other chapters,,880
2,B968 Other specified bacterial agents as the cause of diseases classified to other chapters,,881
2,B97 Viral agents as the cause of diseases classified to other chapters,,882
2,B970 Adenovirus as the cause of diseases classified to other chapters,,883
2,B971 Enterovirus as the cause of diseases classified to other chapters,,884
2,B972 Coronavirus as the cause of diseases classified to other chapters,,885
2,B973 Retrovirus as the cause of diseases classified to other chapters,,886
2,B974 Respiratory syncytial virus as the cause of diseases classified to other chapters,,887
2,B975 Reovirus as the cause of diseases classified to other chapters,,888
2,B976 Parvovirus as the cause of diseases classified to other chapters,,889
2,B977 Papillomavirus as the cause of diseases classified to other chapters,,890
2,B978 Other viral agents as the cause of diseases classified to other chapters,,891
2,B98 Other specified infectious agents as the cause of diseases classified to other chapters,,892
2,B980 Hedicobacter pylori [H.pylori] as the cause of diseases classified to other chapters,,893
2,B981 Vibrio vulnificus as the cause of diseases classified to other chapters,,894
2,B99 Other and unspecified infectious diseases,,895
2,C00 Malignant neoplasm of lip,,896
2,C000 External upper lip,,897
2,C001 External lower lip,,898
2,"C002 External lip, unspecified",,899
2,"C003 Upper lip, inner aspect",,900
2,"C004 Lower lip, inner aspect",,901
2,"C005 Lip, unspecified, inner aspect",,902
2,C006 Commissure of lip,,903
2,C008 Overlapping lesion of lip,,904
2,"C009 Lip, unspecified",,905
2,C01 Malignant neoplasm of base of tongue,,906
2,C02 Malignant neoplasm of other and unspecified parts of tongue,,907
2,C020 Dorsal surface of tongue,,908
2,C021 Border of tongue,,909
2,C022 Ventral surface of tongue,,910
2,"C023 Anterior two-thirds of tongue, part unspecified",,911
2,C024 Lingual tonsil,,912
2,C028 Overlapping lesion of tongue,,913
2,"C029 Tongue, unspecified",,914
2,C03 Malignant neoplasm of gum,,915
2,C030 Upper gum,,916
2,C031 Lower gum,,917
2,"C039 Gum, unspecified",,918
2,C04 Malignant neoplasm of floor of mouth,,919
2,C040 Anterior floor of mouth,,920
2,C041 Lateral floor of mouth,,921
2,C048 Overlapping lesion of floor of mouth,,922
2,"C049 Floor of mouth, unspecified",,923
2,C05 Malignant neoplasm of palate,,924
2,C050 Hard palate,,925
2,C051 Soft palate,,926
2,C052 Uvula,,927
2,C058 Overlapping lesion of palate,,928
2,"C059 Palate, unspecified",,929
2,C06 Malignant neoplasm of other and unspecified parts of mouth,,930
2,C060 Cheek mucosa,,931
2,C061 Vestibule of mouth,,932
2,C062 Retromolar area,,933
2,C068 Overlapping lesion of other and unspecified parts of mouth,,934
2,"C069 Mouth, unspecified",,935
2,C07 Malignant neoplasm of parotid gland,,936
2,C08 Malignant neoplasm of other and unspecified major salivary glands,,937
2,C080 Submandibular gland,,938
2,C081 Sublingual gland,,939
2,C088 Overlapping lesion of major salivary glands,,940
2,"C089 Major salivary gland, unspecified",,941
2,C09 Malignant neoplasm of tonsil,,942
2,C090 Tonsillar fossa,,943
2,C091 Tonsillar pillar (anterior)(posterior),,944
2,C098 Overlapping lesion of tonsil,,945
2,"C099 Tonsil, unspecified",,946
2,C10 Malignant neoplasm of oropharynx,,947
2,C100 Vallecula,,948
2,C101 Anterior surface of epiglottis,,949
2,C102 Lateral wall of oropharynx,,950
2,C103 Posterior wall of oropharynx,,951
2,C104 Branchial cleft,,952
2,C108 Overlapping lesion of oropharynx,,953
2,"C109 Oropharynx, unspecified",,954
2,C11 Malignant neoplasm of nasopharynx,,955
2,C110 Superior wall of nasopharynx,,956
2,C111 Posterior wall of nasopharynx,,957
2,C112 Lateral wall of nasopharynx,,958
2,C113 Anterior wall of nasopharynx,,959
2,C118 Overlapping lesion of nasopharynx,,960
